Annotation	baseMean.CX	log2FoldChange.CX	lfcSE.CX	stat.CX	pvalue.CX	padj.CX	baseMean.QJ	log2FoldChange.QJ	lfcSE.QJ	stat.QJ	pvalue.QJ	padj.QJ	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Annotation2	q0.2	direction
Methanothermococcus_okinawensis	3.97693641515205	1.22372265416848	1.72411058501447	0.709770396867092	0.477846529410329		7.793462624	-1.399796354	0.998954732	-1.401261047	0.161136025		0.899534234	3.460656312	3.038643108	1.138882122	0.254752323		Methanothermococcus_okinawensis		
Methanothermus_fervidus	3.81587877734661	-2.23194350263517	2.21790363443138	-1.0063302426606	0.314256737236434		9.676382268	-0.531327861	0.992031105	-0.535595969	0.592237815		1.020178505	3.630716922	3.034730048	1.196388761	0.231544885		Methanothermus_fervidus		
Methanothrix_soehngenii	9.61212764215242	1.52672774802791	1.38223614942269	1.1045346691776	0.269361273068314		16.53302203	-0.032811475	0.538133893	-0.060972697	0.951380953		13.14908019	0.118170549	1.355537041	0.087176186	0.930531468	0.999634334	Methanothrix_soehngenii		
Methanotorris_igneus	1.47834524577668	0.993743995674584	2.83408749977424	0.35063984289608	0.725858561704962		7.968235881	0.013566725	1.091946949	0.012424345	0.990087062								Methanotorris_igneus		
Methylacidiphilum_fumariolicum	4.2645409530413	0.1763232902108	1.86114075785514	0.0947393631924982	0.92452185127026		8.617942283	-1.138294905	1.223149187	-0.930626384	0.352046862		14.90689798	-1.534233516	1.259631129	-1.218002224	0.223223128	0.927907142	Methylacidiphilum_fumariolicum		
Methylacidiphilum_infernorum	119.127883396021	-0.516398966088639	1.16079998525911	-0.444864724884856	0.656417516211631	0.931656675518902	92.2372067	-2.191667706	0.979238043	-2.238135786	0.025212202	0.139478028	7.720683398	-1.287369766	1.830884313	-0.703140967	0.481967904	0.999634334	Methylacidiphilum_infernorum	QJ	decrease
Methylacidiphilum_kamchatkense	0.940748671153181	-3.33997390600438	2.91834735799766	-1.14447442209073	0.252426939568296		5.296598384	0.065495707	1.375234661	0.047625114	0.962015017		2.184470233	-4.437179531	3.015184577	-1.471611246	0.141125887	0.86191994	Methylacidiphilum_kamchatkense		
Methylibium_petroleiphilum	22.4344192113527	-1.19979292215911	1.01808802860791	-1.17847660363874	0.238606654287614		20.2104125	-0.890974799	0.664262681	-1.341298893	0.179823429		6.491315934	-1.646923224	2.912392705	-0.565488034	0.571741861	0.999634334	Methylibium_petroleiphilum		
Methylibium_sp._Pch-M	27.2603186716108	-1.73229811693059	1.17220620575923	-1.4778100545958	0.13945862639072		1.681108702	0.041385677	2.554517728	0.016200975	0.987074058		6.136404163	0.13031575	2.698306995	0.048295376	0.96148084	0.999634334	Methylibium_sp._Pch-M		
Methylobacillus_flagellatus	16.056433462659	-0.428381494588974	0.861619118572621	-0.497181974442073	0.619060731580069		23.61757445	-0.908740917	0.585469433	-1.552157749	0.120624483		6.590412656	-0.63973381	2.250542237	-0.284257633	0.776212951	0.999634334	Methylobacillus_flagellatus		
Methylobacterium_aquaticum	30.3479971521881	0.256427203525929	0.776492686801202	0.330237757398969	0.741220319355496		46.57620953	0.387685162	0.334432555	1.159232725	0.246361335	0.53776763	235.6348093	-0.405583644	0.325313458	-1.246747203	0.212490205	0.91560357	Methylobacterium_aquaticum		
Methylobacterium_brachiatum	27.091224027469	-0.0867252223568913	0.813564407369194	-0.106599086158812	0.915107043594626		70.23351766	-0.083258535	0.395535774	-0.210495589	0.833280894	0.942359505	13.87420666	-1.402517228	1.870268465	-0.749901554	0.453313999	0.999634334	Methylobacterium_brachiatum		
Methylobacterium_currus	15.3642409292265	-0.0957227954037976	1.16600316209869	-0.0820947991526079	0.934571328840633		17.03626646	-1.41784105	0.9464553	-1.498053896	0.134119248		43.68347136	0.561345103	0.321188653	1.747711505	0.080513996	0.785515139	Methylobacterium_currus		
Methylobacterium_durans	42.9328956115915	-0.893728291990269	0.702527633116044	-1.27216105084174	0.203315903227042	0.702433515284405	30.06152655	-0.202972799	0.479568798	-0.42324021	0.672120012		19.91118096	-0.093162048	0.639124364	-0.145765133	0.884106802	0.999634334	Methylobacterium_durans		
Methylobacterium_mesophilicum	15.9150458257133	1.66136613215668	1.31494471180641	1.26344941900589	0.206427713494112		11.87739162	0.073894531	0.844242518	0.087527612	0.930252139		12.45695246	0.577480262	1.630299541	0.354217276	0.723176058	0.999634334	Methylobacterium_mesophilicum		
Methylobacterium_nodulans	77.4377330636735	-1.49788093661354	0.470093668134316	-3.18634569692942	0.00144082322155365	0.0679034123388618	74.11985072	-0.331725536	0.265447546	-1.249683943	0.211415025	0.496890966	33.38817464	0.015732879	0.344727321	0.045638618	0.963598289	0.999634334	Methylobacterium_nodulans	CX	decrease
Methylobacterium_oryzae							0	0	0	0	1								Methylobacterium_oryzae		
Methylobacterium_phyllosphaerae	8.02222136724493	0.593209928114248	2.41541614079103	0.245593261590103	0.805997105979421		1.835336576	1.270067061	2.904866757	0.437220419	0.661951503								Methylobacterium_phyllosphaerae		
Methylobacterium_radiotolerans	0	0	0	0	1		0	0	0	0	1								Methylobacterium_radiotolerans		
Methylobacterium_sp._17Sr1-1	9.03179377080761	0.257317640061408	1.26970609024104	0.202659215419341	0.839401402996961		14.15275138	-0.054266796	0.671432487	-0.080822416	0.935583181		16.06339859	-1.565294488	1.898059084	-0.824681645	0.409552355	0.999634334	Methylobacterium_sp._17Sr1-1		
Methylobacterium_sp._17Sr1-43	30.7443394821489	0.0694046199025761	0.481160860549724	0.144244109596283	0.885307710704472		25.96953317	-0.471763062	0.483764368	-0.975191836	0.329465111		18.31257702	-0.116757766	1.122664501	-0.104000586	0.917168884	0.999634334	Methylobacterium_sp._17Sr1-43		
Methylobacterium_sp._4-46	21.3288182741015	0.0141460595989877	0.636178527074026	0.0222359903658641	0.982259708521082		16.99484074	0.142823862	0.498555343	0.286475442	0.774514		15.1293528	-0.224704579	1.091444256	-0.2058782	0.836886054	0.999634334	Methylobacterium_sp._4-46		
Methylobacterium_sp._AMS5	8.18742467607707	-0.876210091179389	1.44432851927857	-0.606655673888547	0.544079444504908		4.000149872	-1.03705447	1.924502868	-0.538868758	0.589977416		15.13929046	0.316143378	1.628094306	0.194180016	0.84603493	0.999634334	Methylobacterium_sp._AMS5		
Methylobacterium_sp._C1	0.557845927529383	2.47282739863285	2.92487899373316	0.845446052274684	0.397861841304311		0	0	0	0	1								Methylobacterium_sp._C1		
Methylobacterium_sp._DM1	43.38890581584	0.606433910868014	1.07003980139466	0.566739583030092	0.570891123623897	0.902400536822392	30.88079071	0.738609509	0.633279477	1.16632472	0.243483182		38.51638853	0.086282703	0.367962617	0.234487686	0.814606392	0.999634334	Methylobacterium_sp._DM1		
Methylobacterium_sp._WL1	20.0807403466599	0.53981677581487	0.945111979264457	0.571167002067827	0.567886443919583		25.87506051	-1.122783291	0.735251486	-1.527073813	0.126742658		24.76938179	-0.02020156	0.282446232	-0.071523559	0.942981075	0.999634334	Methylobacterium_sp._WL1		
Methylobacterium_sp._XJLW	28.2405734375432	1.25129568341737	2.16971741530391	0.576709056484253	0.564136013455811		17.13974752	-2.611856067	2.760877624	-0.946023846	0.344136424								Methylobacterium_sp._XJLW		
Methylobacterium_terrae	38.7815899162525	-1.12207387290027	0.719158339162644	-1.56025983680695	0.118698490404821		51.36848558	-0.919254767	0.412070013	-2.230821795	0.025692936	0.141311146	24.57734372	-1.083262147	2.008862692	-0.539241508	0.589720223	0.999634334	Methylobacterium_terrae	QJ	decrease
Methylocaldum_marinum	21.6699632471484	-0.391685711818395	0.493751319539731	-0.793285397563129	0.427611562562644		30.14064661	0.060435344	0.298959537	0.202152252	0.8397977		19.56636888	0.063965696	0.594787158	0.107543842	0.914357546	0.999634334	Methylocaldum_marinum		
Methyloceanibacter_caenitepidi	8.285409617361	0.93757546049209	1.20419260832868	0.778592605541206	0.436219736299391		13.2672121	-0.309456388	0.708011296	-0.437078319	0.66205455		108.2933948	-0.125756256	0.362989599	-0.346445895	0.729007639	0.999634334	Methyloceanibacter_caenitepidi		
Methyloceanibacter_sp._wino2	11.736063096366	-0.794892365339197	1.09738646126979	-0.724350439333311	0.468850618220921		22.06410184	-0.583329821	0.537485553	-1.085293953	0.277791483		0.599689489	2.887474657	3.055721756	0.944940308	0.344689352		Methyloceanibacter_sp._wino2		
Methylocella_silvestris	12.5486686348646	-0.731157239673244	0.902616857082593	-0.810041640521167	0.417916243765535		20.00700121	-0.446523879	0.664311956	-0.672159932	0.501481886		8.321254739	-0.91384828	1.881368782	-0.485735858	0.627154456	0.999634334	Methylocella_silvestris		
Methylocella_tundrae	11.2165614594004	-0.329569093595886	0.911370403511836	-0.361619262953831	0.717636567785122		6.105694923	-0.456692772	0.912251038	-0.500621817	0.616637305		20.90881801	0.521910996	0.550591307	0.947909982	0.343175283	0.999634334	Methylocella_tundrae		
Methylococcus_capsulatus	15.4629336311119	-0.355096537407623	0.846655433150354	-0.419410923858753	0.674915841962479		14.45635048	-0.422757058	0.499096939	-0.847043982	0.396970607		30.01679648	0.917563561	0.646922145	1.418352375	0.156087913	0.881450452	Methylococcus_capsulatus		
Methylocystis_bryophila	32.1840629934165	0.465158931067279	0.616412001409232	0.754623417460789	0.450474968781974		22.90589677	-0.003014859	0.514086533	-0.005864497	0.995320835		23.03937618	-0.4975975	0.993343722	-0.500931842	0.616419092	0.999634334	Methylocystis_bryophila		
Methylocystis_heyeri	51.4402380891835	-0.0958412237133754	0.55051835755686	-0.174092693545603	0.861792615225211	0.977462043566358	38.08394265	0.333681505	0.391356398	0.852628209	0.393865514		17.94962326	-0.840237578	1.070958822	-0.784565719	0.432708236	0.999634334	Methylocystis_heyeri		
Methylocystis_parvus	4.3447321245148	-0.553568490424396	1.47404269070494	-0.375544408527043	0.707255625832877		8.835077142	-1.144369094	0.935424431	-1.223368832	0.22119042		23.01917966	-0.054093441	0.313858204	-0.172349935	0.863162429	0.999634334	Methylocystis_parvus		
Methylocystis_rosea	28.5114080474562	1.49086122938083	0.829286654720391	1.79776344029496	0.0722145032349269		53.55018132	0.05066718	0.390852551	0.129632466	0.896857216	0.963607701	17.85132314	-1.035735305	1.354470374	-0.764679187	0.444462603	0.999634334	Methylocystis_rosea		
Methylocystis_sp._SC2	10.2920380765791	0.46318653084313	1.40581057711701	0.329480044027707	0.741792875245314		7.468766194	-0.87450159	0.899241318	-0.972488222	0.330807722		15.04466725	0.524464001	1.947399784	0.269315014	0.787687279	0.999634334	Methylocystis_sp._SC2		
Methylomicrobium_album	27.4116017638631	-0.322189845667304	0.703829387103297	-0.457766969625009	0.647119868498401		25.68709435	0.25406117	0.453556297	0.56015355	0.575374707		35.38163362	-0.846714456	0.523757345	-1.616615909	0.105961216	0.849525366	Methylomicrobium_album		
Methylomicrobium_alcaliphilum	0.313902264510452	1.73997703891325	2.93105582754595	0.593634901990272	0.552756331860712		4.556734042	1.093150899	1.461012767	0.748214474	0.454330802		2.676877873	-0.025470473	2.930627255	-0.008691133			Methylomicrobium_alcaliphilum		
Methylomicrobium_buryatense	5.626305176739	1.26335617899561	1.65253184110486	0.764497329232064	0.444570927658093		0.486528717	-2.378661118	2.915711833	-0.815808027	0.414609942		22.84157771	0.781169516	1.125483117	0.694074842	0.487635275	0.999634334	Methylomicrobium_buryatense		
Methylomicrobium_sp._wino1	18.8377776007674	0.245298046299671	0.829463488594987	0.295730975109197	0.767435539955854		15.26466438	-0.414545752	0.637976375	-0.649782293	0.515832858		19.63124738	0.05307731	0.846098654	0.062731822	0.949980057	0.999634334	Methylomicrobium_sp._wino1		
Methylomonas_clara	33.4101221286208	0.515918662504142	0.733265731898359	0.703590308479949	0.481687948541609		50.92545518	-0.080218437	0.378133596	-0.21214311	0.831995388	0.942038	72.22042331	-1.145217156	0.701257446	-1.633090902	0.10244988	0.849525366	Methylomonas_clara		
Methylomonas_denitrificans	56.5826727371972	-0.223727708752139	0.374013811395109	-0.598180339698185	0.549719608250995	0.895821304413161	75.78867651	0.267945671	0.212079302	1.263422071	0.206437536	0.493156337	198.7790161	-0.387085119	0.263250524	-1.470405881	0.14145186	0.86191994	Methylomonas_denitrificans		
Methylomonas_koyamae	25.8909470123219	-0.702851123123151	1.38290124699718	-0.508243900024904	0.611282307378225		14.61712207	-0.3337093	1.11154852	-0.300220183	0.764009211		19.61856187	2.067365143	2.230866023	0.926709682	0.354077289	0.999634334	Methylomonas_koyamae		
Methylomonas_methanica	40.2534772008228	0.673052372990997	0.510955795291204	1.3172418811835	0.18775755954763	0.690429007038437	32.8796312	0.637274813	0.422912233	1.506872496	0.131843343		28.30059889	-1.310192927	0.60473677	-2.166550788	0.030269123	0.58506468	Methylomonas_methanica		
Methylomonas_sp._DH-1	57.4789032869505	-0.0840441739280254	0.775857737028484	-0.108324206767484	0.913738521371831	0.983029009522823	26.80364137	0.324501515	0.591934096	0.54820548	0.583550819		16.91417658	-2.306992168	2.17660663	-1.059903125	0.289188674	0.984639623	Methylomonas_sp._DH-1		
Methylomonas_sp._GJ1	17.9040538009535	-0.269049624959944	0.856323667679309	-0.314191508555504	0.753375591576346		26.29556938	0.269172527	0.414022622	0.65013966	0.515602013		23.7556946	0.218418967	0.677675159	0.322306291	0.747220668	0.999634334	Methylomonas_sp._GJ1		
Methylomonas_sp._LW13	14.6950083178934	0.883614728688467	0.79788745220614	1.10744281821364	0.268102522037288		17.14713913	-0.173067691	0.562054592	-0.307919717	0.758143422		19.8210317	-0.064329137	0.635692346	-0.101195394	0.919395353	0.999634334	Methylomonas_sp._LW13		
Methylomusa_anaerophila	83.7197030976833	0.375945709298601	0.23778070184526	1.5810606427735	0.113864172555103	0.571351431328663	115.1853739	-0.040573944	0.206971421	-0.196036455	0.844581633	0.948337359	134.7248534	-0.461684662	0.486291454	-0.949399087	0.342417675	0.999634334	Methylomusa_anaerophila		
Methylophaga_frappieri	28.3801447697174	0.37628997276616	0.451111870456082	0.83413892963119	0.404202700079883		27.49350767	-0.045112191	0.448143276	-0.100664661	0.919816665		17.93667832	-0.677793827	1.376477273	-0.492411927	0.622428169	0.999634334	Methylophaga_frappieri		
Methylophaga_nitratireducenticrescens	21.2759581279684	0.358381283867778	0.6781843136769	0.528442307851016	0.597192379463904		23.18944178	-1.124634689	0.55955253	-2.009882236	0.044443654		29.51122442	-0.133449156	0.419586504	-0.31804921	0.750447609	0.999634334	Methylophaga_nitratireducenticrescens		
Methylophilus_medardicus	8.73582572592101	-1.16671550962587	1.44963223657677	-0.80483551633827	0.420914603504378		12.28609341	0.252844458	1.162309693	0.217536221	0.827790483		15.05891103	-0.999083044	1.051389968	-0.95024974	0.34198537	0.999634334	Methylophilus_medardicus		
Methylophilus_sp._TWE2	17.5706820723304	-1.09209784824165	0.932820371435909	-1.17074828303821	0.241699971287533		30.01877659	1.218527593	0.447120337	2.72527884	0.00642472		14.04911525	0.014468463	0.658009104	0.021988242	0.982457335	0.999634334	Methylophilus_sp._TWE2		
Methylorubrum_extorquens	94.1571427844657	-0.298650021572294	0.491065378979462	-0.608167536047749	0.54307636350096	0.893342189807149	105.9560068	-0.259240471	0.246686189	-1.050891709	0.293308329	0.579268641	58.37964852	0.283565154	0.279611657	1.014139244	0.310516315	0.99063292	Methylorubrum_extorquens		
Methylorubrum_populi	54.6734546355902	-0.196427566510642	0.525970325579142	-0.373457506931321	0.708807965854072	0.94489219709958	88.61109301	-0.142204941	0.250788002	-0.567032472	0.57069212	0.794517653	61.94546298	0.505188404	0.269325842	1.875751694	0.060689384	0.745753801	Methylorubrum_populi		
Methylosinus_sp._C49	32.6385715290695	-1.40483532487825	1.16895320191164	-1.20178919274174	0.229445213676302		21.79302472	-0.203346034	0.555640992	-0.36596658	0.714390014		27.55747814	-0.158453443	0.366079657	-0.432838701	0.665131956	0.999634334	Methylosinus_sp._C49		
Methylosinus_trichosporium	7.87846667427509	-0.667835869761031	1.26298866306848	-0.528774239460313	0.596962069921148		9.64958713	-0.130408094	0.722471369	-0.180502784	0.856757869		20.38695365	-0.242270253	0.301530879	-0.803467474	0.421704589	0.999634334	Methylosinus_trichosporium		
Methylotenera_mobilis	25.512483295105	0.243258918453271	0.85987972496874	0.28289877222319	0.777254435779712		18.33115326	1.026957554	0.580663536	1.768593152	0.076961794		14.18348068	1.44593045	1.325600453	1.090773956	0.275372359	0.983844239	Methylotenera_mobilis		
Methylotenera_versatilis	10.7859500369546	0.609654044870537	1.26107178144998	0.483441191721504	0.628782506425636		16.45635398	-0.358487457	0.696324175	-0.514828394	0.606672942		2.281224886	1.256068331	2.946100259	0.426349486	0.669853204	0.999634334	Methylotenera_versatilis		
Methyloversatilis_sp._RAC08	15.0843069941111	-0.0365463947183068	0.642376594692884	-0.0568924755668899	0.95463084823407		11.9716425	-0.144552732	0.475313953	-0.304120533	0.761036065		41.07358423	0.567012171	0.34335062	1.651408614	0.098655167	0.849525366	Methyloversatilis_sp._RAC08		
Methylovirgula_ligni	14.391650682572	0.287621602809779	0.764974499825832	0.375988484420414	0.706925457076077		26.93137893	0.006308164	0.522484133	0.012073408	0.990367048		14.4561943	-0.057202546	0.854601667	-0.066934747	0.946633651	0.999634334	Methylovirgula_ligni		
Methylovorus_glucosotrophus	11.5588473248682	-0.627199637374917	1.70844095027156	-0.367118124436916	0.713530908440079		7.562539213	-0.729672527	1.506368363	-0.484391829	0.628107816		50.91547331	-0.31246831	0.436120076	-0.716473116	0.473699262	0.999634334	Methylovorus_glucosotrophus		
Methylovorus_sp._MP688	3.51653797421659	0.0586403725215619	2.47260685988612	0.0237160114181123	0.98107913433324		3.696656543	-0.375986273	1.74578089	-0.215368535	0.82948		16.32690823	-0.318297195	1.121811471	-0.283735016	0.776613458	0.999634334	Methylovorus_sp._MP688		
Methylovulum_psychrotolerans	12.9332383165536	1.38163091568263	0.833272961407282	1.65807722039756	0.0973018811009772		30.48919222	-0.746059302	0.487802715	-1.529428353	0.126158288		43.60426597	0.155434066	0.305017189	0.50959117	0.610337912	0.999634334	Methylovulum_psychrotolerans		
Micavibrio_aeruginosavorus	22.1847973834929	0.254253574011368	0.58431707076789	0.435129464345849	0.663468457632988		33.36182773	0.563768046	0.334102216	1.687411872	0.091524183		31.65846859	-0.575489696	0.395856859	-1.453782303	0.146006671	0.868526926	Micavibrio_aeruginosavorus		
